570294205999939584,-1
570293957739081728,-1
570293265221742594,0
570291866530398208,0
570291813912858625,-1
570291642550386689,-1
570291492545298432,0
570291213007491076,-1
570290993339244547,-1
570290540274688001,0
570289777184002048,-1
570289557205327873,-1
570288349392605186,-1
570286924277030912,-1
570286882623369217,-1
570286565894828032,-1
570286100637466624,-1
570285610176532480,0
570285578563891200,0
570285537833168896,0
570285115655348226,0
570284934771974144,-1
570284312697765888,0
570283712409051136,1
570283571941924864,-1
570283453750489088,-1
570282089863626752,-1
570282087065919488,0
570280548922499073,-1
570279720937529345,1
570278024303775745,-1
570277667519332353,-1
570277418642120704,-1
570276787063816192,1
570276377401827329,-1
570276018751016960,-1
570275462921850880,-1
570275153860386816,-1
570275140157640704,-1
570275123854487552,-1
570272997052805120,-1
570272511050383360,-1
570272406570442752,0
570271846718775296,-1
570271792314617857,-1
570271791400112129,-1
570271644473622528,-1
570271367519604737,0
570271205300703232,0
570271064141352960,1
570270918095695872,-1
570270728051765248,-1
570270436463759360,-1
570269172774649856,-1
570269103648350208,-1
570269035998408704,-1
570267915154538496,-1
570265596220166144,-1
570265542025719808,-1
570264556443824128,-1
570264153559949313,1
570263872004874240,0
570262424038699008,-1
570260984704700417,-1
570260383862108160,-1
570260294846451712,-1
570260118043914240,-1
570259691579809792,-1
570259632557395968,-1
570259311315836928,1
570259131879309312,0
570258760200953856,1
570258476695302144,0
570257564023128064,0
570257563003920384,-1
570257377460514816,-1
570254368538173440,-1
570252986372329472,-1
570252965392592896,1
570252666439385088,-1
570252146320351232,-1
570251549219393536,-1
570251472203587584,1
570250053710819328,0
570249871107723264,0
570249806540451843,-1
570249680535339009,0
570249083790733312,-1
570247839563034624,0
570247551368241153,-1
570247428139569152,-1
570247027117797376,-1
570246963901427713,-1
570245996334190592,-1
570245555064074240,-1
570244711388065793,-1
570243296741752832,0
570241830757007360,-1
570240043022991361,-1
570239165675249666,0
570237629775675392,0
570237261494792192,-1
570236221575704576,0
570236138603950080,-1
570236014238699521,-1
570235698608869376,-1
570235686470746112,-1
570235387009839104,-1
570235195934117889,-1
570234996562112512,-1
570234734942523393,-1
570234650448125952,-1
570232726206312448,0
570232659282145280,-1
570232533272567813,-1
570232477618442241,-1
570230752476049408,0
570230059170004994,-1
570229936285331457,0
570229842626478081,-1
570229480821628928,-1
570229133445242880,-1
570228446053470208,-1
570227149682155520,0
570226164146397184,-1
570225191458111489,-1
570224727047872514,-1
570223703285477376,-1
570222630525014017,0
570219942961922048,0
570217606025748480,-1
570217145428090880,-1
570216086173581312,-1
570215359963406337,0
570214660638511104,1
570212246053220352,-1
570211810038521856,-1
570211313072238592,0
570210970330669056,-1
570210145239592960,-1
570209482090917888,0
570208036314222592,1
570205880504815616,-1
570204900375687168,-1
570204730745421826,-1
570204649363341312,-1
570203218686423041,-1
570201707621146624,-1
570201440704028672,-1
570200756827000832,-1
570197589280366592,0
570196530566701056,1
570196424043814912,0
570189291990728704,-1
570188934564737024,-1
570188838775103488,-1
570188684881821696,-1
570188353984958464,-1
570187940221071360,1
570187080426397696,-1
570185687569469440,-1
570183702224834560,1
570182980142022656,-1
570181906492297216,0
570179158594220032,-1
570177593250582528,-1
570176998355701760,1
570175761468030977,-1
570175669096882176,-1
570175513035214848,-1
570175238815657984,1
570175202807586816,-1
570173090774294528,-1
570172921102143488,0
570169567374401536,-1
570165459783450624,-1
570164810144481280,0
570163662100549634,0
570163259560452097,-1
570160394494480384,-1
570160277934747648,1
570160120698679296,-1
570159741441335296,-1
570151698489954304,-1
570151672070205440,-1
570144025451339776,-1
570143097809707008,-1
570142263290011649,1
570138826032713729,-1
570136977074491392,-1
570135557151580160,0
570129828969459712,-1
570126668922294272,1
570122958695477248,1
570121588487663616,1
570121361953202178,-1
570121135603486720,0
570119457286328320,-1
570119247982137344,-1
570116209263427584,-1
570115452568891392,-1
570115366023770112,-1
570115302991777792,-1
570115243747074048,0
570114536448995328,-1
570110386827087872,-1
570109851709218816,1
570108801711341568,-1
570108724636831745,-1
570107683027718144,-1
570106900970221568,0
570106717490393088,-1
570106573395087362,-1
570106249024446464,0
570105665093369856,0
570105441688158208,-1
570105020999344128,1
570104913390206976,-1
570104743747416064,-1
570102725842575360,0
570101817041747968,-1
570101670882840576,-1
570100438487314432,-1
570100214733737985,-1
570099762709581824,0
570099717314457600,-1
570097432383651840,-1
570096582546165760,-1
570096448571731968,-1
570095499287506946,1
570095172303900672,-1
570093170874302464,0
570092741654401024,-1
570092599316389888,-1
570092196247969796,-1
570091216013955073,-1
570091109675769856,-1
570091033368899584,0
570090102195486722,-1
570088980278059008,0
570087435759185920,-1
570087270524411904,0
570087006593642496,-1
570086475989061632,-1
570086399627685888,1
570085628576202752,-1
570085589011148801,1
570085448271335424,-1
570085056401838081,-1
570083898031513600,-1
570083397873373184,-1
570083363169669121,0
570083063331319808,1
570082960700870656,1
570082564502728704,-1
570082243596591104,0
570081568733192192,-1
570081552891125760,-1
570081411715059712,0
570081213404180480,0
570080863720878081,-1
570079868253298688,-1
570079699595980802,-1
570079676204347394,-1
570079549914005504,-1
570079536815034368,0
570079237350100993,-1
570079041547472896,-1
570078894008594432,-1
570078733735821313,-1
570078718028222464,1
570077847672328192,-1
570076814585913344,-1
570074864708669440,-1
570074833993670657,-1
570074583379939328,-1
570073969690169344,0
570073757508726784,1
570072918094442496,-1
570072252026376192,0
570071999780933634,0
570071482182692865,-1
570070877351469057,-1
570069236971806720,0
570068435805310976,0
570067529206358016,-1
570067181733580800,-1
570067079253991424,-1
570066805810601985,-1
570066634976555008,0
570066450796257280,-1
570066391388172290,-1
570065109420101633,-1
570065037231927296,0
570063869596475394,-1
570063826508320769,-1
570063574858493952,-1
570063450174464000,-1
570063224328081408,-1
570061339604987904,-1
570060997907447810,-1
570059605662834688,-1
570059565947101184,-1
570059530567962624,-1
570058986025672704,1
570058190647271424,1
570057930332102656,1
570057601976631296,-1
570057521353764864,-1
570057178687475712,-1
570056648137576449,-1
570055898367799296,-1
570055700790931456,-1
570055285500469248,-1
570054647689322496,1
570054574389788672,-1
570054360505323520,-1
570053912214024193,1
570053838499143680,-1
570053734639792129,-1
570053482029277184,-1
570053417311342593,-1
570051875652767744,-1
570051265373171712,-1
570051191943483392,0
570050891929280512,1
570050785490419712,-1
570050323017920512,0
570050268588597248,-1
570049923858567168,-1
570049743549833216,-1
570049697924009984,-1
570049295040307200,-1
570048844702076930,-1
570048726380765184,-1
570048528602374144,0
570045712211288064,-1
570045020402626561,-1
570044681670696960,1
570044554130423808,0
570044428678778880,0
570044286991015936,-1
570043937244622849,0
570043820278050817,-1
570043574097555456,-1
570042013908914176,-1
570041988986347521,-1
570041112624295936,1
570040644451708930,1
570040251764183040,-1
570039756731494400,0
570039279050579968,0
570039094257938432,0
570038991527002112,1
570038694817767425,-1
570037961020080129,-1
570037336886546432,1
570036932270358528,1
570035728832446465,-1
570033778300620801,0
570033627939131392,1
570033341250056193,-1
570033309113131008,1
570033062202863616,-1
570031379456643072,1
570031098513592320,-1
570031016800161792,-1
570030715900792832,0
570027321178099712,0
570026514923675648,-1
570024703256956929,-1
570023321904943105,-1
570023232851419136,-1
570023071698055168,-1
570022715072983041,-1
570022372901847042,0
570022345424834560,-1
570021376024813568,0
570021075355963392,-1
570020852210774016,1
570020275150049281,-1
570019785788022785,-1
570019476235788288,-1
570018445695148033,-1
570018278946394112,0
570018079993937920,-1
570016325667557376,1
570016198747758593,1
570016052895092736,-1
570014689322643456,-1
570014406320517120,-1
570014190498287616,-1
570012706704662528,0
570011505237716993,-1
570011417249759233,-1
570010976608780288,-1
570009743160254464,0
570009034385805312,0
570008443626647552,-1
570007003659149312,0
570005000643956736,-1
570004899234074624,-1
570004470370676737,0
570004247586013184,-1
570003828658950145,1
570002454839820288,-1
570002150115254272,-1
570001906199887872,-1
570000614794489856,-1
570000364692484099,-1
570000287080951808,-1
569999790328541184,-1
569999614624927744,1
569999529677852672,-1
569998289447354371,-1
569997351412228097,-1
569996897009717248,-1
569995961570856960,-1
569995897234288640,-1
569995706909503488,1
569993952469880832,0
569993782311198720,1
569992543875653633,0
569991606385967107,-1
569991529764409344,-1
569989661713666049,-1
569989557644623875,-1
569989416426434560,0
569989291188695040,-1
569989178651508737,-1
569989023478841345,0
569988839919394816,-1
569988785330479104,0
569988762085806081,-1
569988297633583104,-1
569988078015815680,0
569988061150359552,-1
569987348772950016,-1
569986029463011328,-1
569984791107338240,0
569984785860464640,-1
569983990683148288,-1
569983826245496832,-1
569983375584272384,-1
569983149028962304,-1
569982678558048256,-1
569982327654383616,-1
569981034110050305,-1
569980415919853569,-1
569980177247285249,-1
569979566279626752,-1
569979211722596353,-1
569977492720779264,-1
569976426163777536,-1
569976131748823040,-1
569976114124349440,-1
569974772551032832,-1
569973683466272768,-1
569973088076460032,-1
569972884052930560,0
569972097453137920,0
569972073201688576,-1
569972039844438016,-1
569971648876584960,-1
569971394701873153,-1
569971033182048256,1
569970938525016065,-1
569970599377788928,-1
569970225443172353,-1
569969999961391105,1
569969952654028800,1
569969447764566016,-1
569968282532315136,-1
569967925416886273,-1
569967850670018560,-1
569967848078090240,-1
569967841727942657,0
569967632868188160,-1
569967493487292416,-1
569967305859293184,-1
569967197478526976,-1
569966909019398144,-1
569966609080586240,1
569966563245367297,-1
569966422744395776,0
569965494519734272,1
569964915710038016,-1
569964888870793216,-1
569964582606934016,-1
569963935429824512,-1
569963645402099712,-1
569962873209937920,1
569962245620248576,1
569961695835267073,1
569961410161192960,-1
569961203197325312,-1
569960988499275776,-1
569960440438099969,-1
569960311022850048,-1
569960085654364160,-1
569960080734490624,-1
569958946636562433,0
569958935907733504,-1
569958524270342144,-1
569958247412723712,1
569957240960094209,-1
569957053432639488,0
569956446487642112,1
569956201934385152,1
569956192111316992,-1
569956115724660736,-1
569955602782236672,-1
569955551951622144,-1
569955386914181121,-1
569954670006763520,-1
569953988537249792,-1
569953683309514754,-1
569953575226310656,-1
569953411988369408,1
569952718707687424,-1
569952408450805760,-1
569951384390344704,-1
569951321719091201,1
569950450352414720,-1
569950355330506752,-1
569949439101546496,0
569948910099308545,-1
569947174571675648,-1
569946921265184768,-1
569946703522091008,-1
569946571577536512,-1
569945386569363456,0
569945073611374592,0
569942888643227648,0
569941617697644544,-1
569941082420568064,-1
569940883975446528,-1
569939149756755968,1
569938322161668096,-1
569937806518169600,-1
569937143314849792,-1
569936861398994945,-1
569936640669581313,1
569936580883783680,-1
569936565138403328,-1
569936496284663809,-1
569936348217352194,-1
569936273227427840,-1
569936062039986176,-1
569936014094897152,-1
569935689292259328,1
569935261947330560,0
569935215654600705,-1
569935135132426240,-1
569934069712052224,0
569933879299186688,-1
569933357515026432,-1
569932669288652800,1
569931716049154051,1
569931387073105920,-1
569930942833258496,-1
569930630059974656,1
569930577643769856,-1
569929653730840577,-1
569929187101966336,1
569928758024667137,0
569928724147077120,1
569928552621182976,-1
569928419435286528,-1
569928277613256704,-1
569928034171498496,-1
569927842173050881,0
569927837601402880,-1
569927630469894144,-1
569927263040315392,1
569926124488118272,1
569925614100189186,0
569925612069998593,-1
569924355011932162,-1
569924201559293952,1
569923809634947072,0
569923507263557632,1
569923045571350528,-1
569922973798420480,0
569922853266694145,-1
569922837353402368,1
569922639185072129,-1
569922479734595586,-1
569922214255919105,-1
569922145264009216,-1
569921652374577153,-1
569921309439709184,-1
569920760522764288,-1
569920661642088448,-1
569920593597894657,-1
569920508923215872,-1
569920406737432577,-1
569919610025152512,-1
569919020784185344,-1
569918932116643841,0
569918918602547200,-1
569918466821459968,-1
569918449121673216,-1
569918327767879680,0
569918026918727680,-1
569917363891499008,-1
569916731595972608,-1
569916555154169856,-1
569916324471828481,-1
569916152283041792,-1
569915992303730689,-1
569915643094396929,-1
569915610890547200,-1
569915576862183425,-1
569915550127800320,-1
569915529496027136,-1
569915182329286656,-1
569915133113323520,-1
569915029950222337,-1
569914377442340865,-1
569914369905201153,-1
569913736774823936,1
569913595762311168,-1
569913288122765312,-1
569912776199704578,-1
569912710848057344,-1
569912092351819778,0
569911713459408896,-1
569911515106582528,-1
569910996824780801,0
569910536755748865,-1
569910299983130625,-1
569909742447009792,-1
569909655813500928,-1
569908928667996160,-1
569908759125991424,1
569908628141920256,-1
569908175953993728,-1
569908123550375936,-1
569907773309214721,-1
569907564156035072,-1
569907141596864514,1
569907031693520896,1
569906831352578049,-1
569906598472228864,-1
569905534020820992,-1
569905258715082753,-1
569905124723675136,0
569904824793362433,1
569904716328673280,-1
569904406285516800,-1
569903840507506688,-1
569903812569276416,1
569903366647586818,-1
569903120781852672,-1
569902743135117314,-1
569902219602100225,0
569902065247322112,-1
569902028719173632,1
569901679975522304,-1
569901512190767105,-1
569901094945611776,-1
569901072443166720,1
569900832616943616,-1
569900131488632832,-1
569899917935714305,-1
569899063790825472,-1
569898994408693760,-1
569897003255083008,-1
569896025172742144,0
569895406869483520,-1
569894828315533312,-1
569894307508965377,0
569890681361186818,-1
569888244856455168,-1
569888244155981825,-1
569888119043915776,-1
569887452384481280,0
569886575720574976,-1
569886288691773440,-1
569886219057926144,-1
569885487508418560,-1
569885185170223105,-1
569885015615664129,1
569883984190005248,-1
569882164382322688,-1
569881449249316864,-1
569880364811837441,-1
569880322487263232,-1
569879943988948992,-1
569879623317659648,-1
569879528891416577,1
569878547197616128,-1
569878388464177152,-1
569878139003740163,-1
569877754801360897,-1
569877449389051906,0
569876171875328000,-1
569875783096741888,0
569875734677712896,-1
569875456415170560,0
569875424924168193,0
569875203473297408,-1
569874311823036416,0
569874043395903489,0
569873050117808128,1
569873019499192320,0
569872896199258113,-1
569872009380941825,-1
569871433662271488,-1
569870819582586880,1
569869960195006464,-1
569869808092749824,-1
569869476453158912,-1
569868818975219712,0
569868764495400960,-1
569868207940603904,0
569868055502696449,1
569867364390449152,-1
569867107749531648,-1
569866490423349248,-1
569866337427664897,0
569865827274657792,-1
569865540098871298,-1
569865190822572033,1
569865115291533312,0
569865011788693504,-1
569864608145502209,0
569864290578108419,-1
569864108134301697,-1
569863836615864320,-1
569863765451255809,-1
569863714704220160,-1
569863453696876544,0
569862755420905473,-1
569861240375386112,1
569860989400649729,0
569860904814301184,0
569860371626004480,1
569859985208770562,-1
569859950215700480,0
569859213331189760,-1
569858507341606912,-1
569858231759085571,-1
569857801725440002,-1
569857624549625856,-1
569857072310808578,-1
569857003855720448,-1
569856654394720256,-1
569856492477657088,-1
569856109613166593,-1
569856081180160000,-1
569854540494868481,-1
569853714149867521,-1
569853646411661314,-1
569852334324518912,-1
569852332797775872,0
569851578276048896,-1
569851498118516736,0
569851299916869633,-1
569850899310358531,-1
569850867899170816,-1
569850216754618368,0
569849765711769600,-1
569849517077622786,-1
569849299850305536,-1
569847318062632960,-1
569846853350457344,-1
569846678351540224,-1
569846237865885697,-1
569845865185206273,0
569844088997949440,-1
569842553966571520,0
569842452716236800,-1
569842196045656064,-1
569841224221392897,-1
569841047456460800,-1
569840341899026432,1
569839889564307458,-1
569839559728439296,-1
569839419211034624,-1
569838973490765824,0
569838692220542976,-1
569838593423708160,0
569838260077228032,-1
569837273828732928,-1
569836305066041344,1
569836091651592192,-1
569835312106618880,0
569834960107868160,-1
569834804943962113,-1
569834720424361985,0
569833653871742976,-1
569831129773027329,-1
569830265364701184,-1
569827329024913408,-1
569826992251473921,0
569826411206316032,-1
569824906638073856,-1
569824790200111104,0
569824565091823616,1
569821947049218048,-1
569817289874411520,-1
569816394180788224,-1
569816326744776705,0
569815968194678784,-1
569815297475149824,-1
569815182265978880,1
569814010398273537,-1
569813752268374016,0
569813373413687296,-1
569812898815614977,-1
569811013786312704,-1
569809648712327168,0
569808684252942336,1
569807000927920128,1
569805215605456896,-1
569804677472251904,-1
569801303204851713,-1
569792291264712704,0
569791792029151232,-1
569785570320195585,-1
569785074910154752,0
569782352223666176,1
569781926162145281,-1
569780939280093185,0
569780773194113025,-1
569780368309657600,-1
569777772115193856,-1
569777329330884608,-1
569769708569767936,-1
569769624780165120,-1
569767266075742208,0
569765076980215809,-1
569763359278505984,0
569763346431414272,-1
569762463811383297,-1
569762365572558848,-1
569762067097501697,-1
569758414810849280,-1
569756967935148032,-1
569755876401274880,0
569754680626008064,-1
569753797704024065,-1
569753041420865536,0
569751515461603328,-1
569751096580812801,-1
569750540302680064,-1
569749896095358977,-1
569749422482960384,-1
569749233344983040,-1
569748884164988929,-1
569748687812845568,-1
569748572104560640,1
569748501342478336,-1
569748491943038976,-1
569748289945362435,-1
569748099616215040,-1
569747706047934464,1
569747702981853185,-1
569747668232065024,-1
569746687805095936,-1
569745645956771840,-1
569745365940830210,-1
569744378354401280,-1
569744079027896320,-1
569743891714347009,-1
569743079491547137,-1
569741986502041602,-1
569741366642618368,0
569741325454540800,-1
569741306190172161,-1
569740959610572800,-1
569740316577632256,-1
569739044004823040,-1
569738845895335936,-1
569738748885278720,-1
569738245237395456,-1
569734991862607872,-1
569734065697353729,-1
569731353337581568,-1
569730716692393984,-1
569730682949398528,1
569730182371635200,-1
569729325546602497,-1
569726059937185793,-1
569725892324253696,1
569725805066002432,-1
569724822177095680,-1
569724705063596032,-1
569724682695368705,-1
569724281334034432,-1
569724257879502848,-1
569724245963444224,-1
569724186173640705,-1
569724119748636672,-1
569724056645140480,-1
569723994468962304,-1
569723985262354433,-1
569723932355358720,-1
569723892358467584,-1
569723768773349376,-1
569723119415513088,0
569722907187752960,-1
569722230340333569,0
569722020776116224,-1
569721972600528897,-1
569721804891271168,-1
569720565319102464,-1
569720394782875649,-1
569717327966691330,0
569716774431666176,-1
569716703556444161,-1
569716594731044865,0
569716558487904258,-1
569716148293349377,0
569716101027745792,-1
569715707736420352,-1
569715687469420545,-1
569715563385085952,1
569715552702345216,-1
569715233549369344,-1
569714640764035073,-1
569714541178679296,1
569713494821482498,-1
569711632991047680,-1
569711003585220608,-1
569710853160710144,-1
569710627649761282,-1
569710389757419520,-1
569710365770182656,-1
